qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
korquad2_q_003221,korquad2,개인수요곡선을 합하려면 어떻게 구한 합이야?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,개인수요곡선 합하려면 어떻게의 방법 방식 과정 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_003448,korquad2,"항성의 질량이 작을 때, 중심 핵 온도의 밀도가 높아지는 이유로 플라스마 전자가 일으키는 현상을 무엇이라고 할까?",lexical_mismatch,synthetic_chunk_issue,original,"항성의 질량이 작을 때, 중심 핵 온도의 밀도가 높아지는 이유로 플라스마 전자가 일으키는 현상을 무엇이라고 할까?"
korquad2_q_003448,korquad2,"항성의 질량이 작을 때, 중심 핵 온도의 밀도가 높아지는 이유로 플라스마 전자가 일으키는 현상을 무엇이라고 할까?",lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,플라스마 높아지 일으키 무엇이 항성 질량 작을 중심 이유 원인
korquad2_q_003448,korquad2,"항성의 질량이 작을 때, 중심 핵 온도의 밀도가 높아지는 이유로 플라스마 전자가 일으키는 현상을 무엇이라고 할까?",lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,플라스마 높아지 일으키에 대해 이유·원인를 찾는 질문
korquad2_q_003448,korquad2,"항성의 질량이 작을 때, 중심 핵 온도의 밀도가 높아지는 이유로 플라스마 전자가 일으키는 현상을 무엇이라고 할까?",lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 플라스마 높아지 일으키 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_003448,korquad2,"항성의 질량이 작을 때, 중심 핵 온도의 밀도가 높아지는 이유로 플라스마 전자가 일으키는 현상을 무엇이라고 할까?",lexical_mismatch,synthetic_chunk_issue,llm_rewrite,플라스마 높아지 일으키 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_003454,korquad2,토모야가 전해들은 아오이의 사망 원인은 뭐지?,question_type_mismatch,synthetic_chunk_issue,original,토모야가 전해들은 아오이의 사망 원인은 뭐지?
korquad2_q_003454,korquad2,토모야가 전해들은 아오이의 사망 원인은 뭐지?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,토모야 전해들 아오이 사망 원인 뭐지 이유 목적
korquad2_q_003454,korquad2,토모야가 전해들은 아오이의 사망 원인은 뭐지?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,토모야 전해들 아오이에 대해 이유 원인 목적를 설명하는 부분은 무엇인가?
korquad2_q_003454,korquad2,토모야가 전해들은 아오이의 사망 원인은 뭐지?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 토모야 전해들 아오이 / 질문유형: 이유 원인 목적 / 요구정보: 이유·원인
korquad2_q_003454,korquad2,토모야가 전해들은 아오이의 사망 원인은 뭐지?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,토모야 전해들 아오이의 이유 원인 목적 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_003613,korquad2,박정희 대통령이 독일에 방문하였을 때 독일과 맺은 협정의 명칭은?,lexical_mismatch,synthetic_chunk_issue,original,박정희 대통령이 독일에 방문하였을 때 독일과 맺은 협정의 명칭은?
korquad2_q_003613,korquad2,박정희 대통령이 독일에 방문하였을 때 독일과 맺은 협정의 명칭은?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,독일 방문하였 박정희 대통령 맺은 협정 명칭 관련 정보
korquad2_q_003613,korquad2,박정희 대통령이 독일에 방문하였을 때 독일과 맺은 협정의 명칭은?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,독일 방문하였 박정희에 대해 정의·의미를 찾는 질문
korquad2_q_003613,korquad2,박정희 대통령이 독일에 방문하였을 때 독일과 맺은 협정의 명칭은?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 독일 방문하였 박정희 / 속성: 정의·의미 / 질문유형: 정의
korquad2_q_003613,korquad2,박정희 대통령이 독일에 방문하였을 때 독일과 맺은 협정의 명칭은?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,독일 방문하였 박정희 관련 문서에서 정의·의미를 찾기 위한 자연어 검색 질의
korquad2_q_003652,korquad2,해기스라는 요리는 어떤 방식으로 만들어?,numeric_temporal_mismatch,synthetic_chunk_issue,original,해기스라는 요리는 어떤 방식으로 만들어?
korquad2_q_003652,korquad2,해기스라는 요리는 어떤 방식으로 만들어?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,해기스라 만들어 요리 방식
korquad2_q_003652,korquad2,해기스라는 요리는 어떤 방식으로 만들어?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,해기스라 만들어 요리에 대한 해기스라 정보는 무엇인가?
korquad2_q_003652,korquad2,해기스라는 요리는 어떤 방식으로 만들어?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 해기스라 만들어 요리 / 요구정보: 방법·과정 / 숫자·시간 조건: 해기스라
korquad2_q_003652,korquad2,해기스라는 요리는 어떤 방식으로 만들어?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,해기스라 만들어 요리에서 특정 숫자나 시간 조건에 해당하는 방법·과정를 찾는 검색 질의
korquad2_q_003667,korquad2,FAMAS의 F1이랑 G2에 상부 총열덮개가 있는 이유는?,lexical_mismatch,synthetic_chunk_issue,original,FAMAS의 F1이랑 G2에 상부 총열덮개가 있는 이유는?
korquad2_q_003667,korquad2,FAMAS의 F1이랑 G2에 상부 총열덮개가 있는 이유는?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,famas f1이랑 총열덮개 g2 상부 있는 이유 원인
korquad2_q_003667,korquad2,FAMAS의 F1이랑 G2에 상부 총열덮개가 있는 이유는?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,famas f1이랑 총열덮개에 대해 이유·원인를 찾는 질문
korquad2_q_003667,korquad2,FAMAS의 F1이랑 G2에 상부 총열덮개가 있는 이유는?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: famas f1이랑 총열덮개 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_003667,korquad2,FAMAS의 F1이랑 G2에 상부 총열덮개가 있는 이유는?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,famas f1이랑 총열덮개 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_003781,korquad2,노키자카46 노래인 안녕의 의미의 작사가의 이름은?,numeric_temporal_mismatch,synthetic_chunk_issue,original,노키자카46 노래인 안녕의 의미의 작사가의 이름은?
korquad2_q_003781,korquad2,노키자카46 노래인 안녕의 의미의 작사가의 이름은?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,노키자카46 노래인 작사가 안녕 의미 이름
korquad2_q_003781,korquad2,노키자카46 노래인 안녕의 의미의 작사가의 이름은?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,노키자카46 노래인 작사가에 대한 노키자카46 정보는 무엇인가?
korquad2_q_003781,korquad2,노키자카46 노래인 안녕의 의미의 작사가의 이름은?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 노키자카46 노래인 작사가 / 요구정보: 정의·의미 / 숫자·시간 조건: 노키자카46
korquad2_q_003781,korquad2,노키자카46 노래인 안녕의 의미의 작사가의 이름은?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,노키자카46 노래인 작사가에서 특정 숫자나 시간 조건에 해당하는 정의·의미를 찾는 검색 질의
korquad2_q_003784,korquad2,헌법규범 사이의 서열이 정당화되는 이유가 뭐야?,question_type_mismatch,synthetic_chunk_issue,original,헌법규범 사이의 서열이 정당화되는 이유가 뭐야?
korquad2_q_003784,korquad2,헌법규범 사이의 서열이 정당화되는 이유가 뭐야?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,헌법규범 정당화 사이 서열 이유 뭐야 원인 목적
korquad2_q_003784,korquad2,헌법규범 사이의 서열이 정당화되는 이유가 뭐야?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,헌법규범 정당화 사이에 대해 이유 원인 목적를 설명하는 부분은 무엇인가?
korquad2_q_003784,korquad2,헌법규범 사이의 서열이 정당화되는 이유가 뭐야?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 헌법규범 정당화 사이 / 질문유형: 이유 원인 목적 / 요구정보: 이유·원인
korquad2_q_003784,korquad2,헌법규범 사이의 서열이 정당화되는 이유가 뭐야?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,헌법규범 정당화 사이의 이유 원인 목적 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_003813,korquad2,시아파들이 후세인 모스크를 중요하게 여기는 이유는 무엇이 있기 때문일까?,lexical_mismatch,synthetic_chunk_issue,original,시아파들이 후세인 모스크를 중요하게 여기는 이유는 무엇이 있기 때문일까?
korquad2_q_003813,korquad2,시아파들이 후세인 모스크를 중요하게 여기는 이유는 무엇이 있기 때문일까?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,시아파들 중요하게 때문일까 후세인 모스크 여기 이유 있기 원인
korquad2_q_003813,korquad2,시아파들이 후세인 모스크를 중요하게 여기는 이유는 무엇이 있기 때문일까?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,시아파들 중요하게 때문일까에 대해 이유·원인를 찾는 질문
korquad2_q_003813,korquad2,시아파들이 후세인 모스크를 중요하게 여기는 이유는 무엇이 있기 때문일까?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 시아파들 중요하게 때문일까 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_003813,korquad2,시아파들이 후세인 모스크를 중요하게 여기는 이유는 무엇이 있기 때문일까?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,시아파들 중요하게 때문일까 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_003852,korquad2,석사과정이 가장 적은 원 이름은?,question_type_mismatch,synthetic_chunk_issue,original,석사과정이 가장 적은 원 이름은?
korquad2_q_003852,korquad2,석사과정이 가장 적은 원 이름은?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,석사과정 가장 적은 이름 방법 방식 과정
korquad2_q_003852,korquad2,석사과정이 가장 적은 원 이름은?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,석사과정 가장 적은에 대해 방법 방식 과정를 설명하는 부분은 무엇인가?
korquad2_q_003852,korquad2,석사과정이 가장 적은 원 이름은?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 석사과정 가장 적은 / 질문유형: 방법 방식 과정 / 요구정보: 방법·과정
korquad2_q_003852,korquad2,석사과정이 가장 적은 원 이름은?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,석사과정 가장 적은의 방법 방식 과정 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_004110,korquad2,에픽하이는 2017년에 아이유가 피처링을 하면서 이 곡으로 수상한 적이 있다. 이 곡은 무엇인가?,numeric_temporal_mismatch,synthetic_chunk_issue,original,에픽하이는 2017년에 아이유가 피처링을 하면서 이 곡으로 수상한 적이 있다. 이 곡은 무엇인가?
korquad2_q_004110,korquad2,에픽하이는 2017년에 아이유가 피처링을 하면서 이 곡으로 수상한 적이 있다. 이 곡은 무엇인가?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,2017년 에픽하이 아이유 피처링 하면서 수상한 무엇인 곡으
korquad2_q_004110,korquad2,에픽하이는 2017년에 아이유가 피처링을 하면서 이 곡으로 수상한 적이 있다. 이 곡은 무엇인가?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,2017년 에픽하이 아이유에 대한 2017년 정보는 무엇인가?
korquad2_q_004110,korquad2,에픽하이는 2017년에 아이유가 피처링을 하면서 이 곡으로 수상한 적이 있다. 이 곡은 무엇인가?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 2017년 에픽하이 아이유 / 요구정보: 이유·원인 / 숫자·시간 조건: 2017년
korquad2_q_004110,korquad2,에픽하이는 2017년에 아이유가 피처링을 하면서 이 곡으로 수상한 적이 있다. 이 곡은 무엇인가?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,2017년 에픽하이 아이유에서 특정 숫자나 시간 조건에 해당하는 이유·원인를 찾는 검색 질의
korquad2_q_004402,korquad2,2011년 결성된 MWC는 왜 해체했을까?,lexical_mismatch,synthetic_chunk_issue,original,2011년 결성된 MWC는 왜 해체했을까?
korquad2_q_004402,korquad2,2011년 결성된 MWC는 왜 해체했을까?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,2011년 해체했을까 결성된 mwc 이유 원인
korquad2_q_004402,korquad2,2011년 결성된 MWC는 왜 해체했을까?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,2011년 해체했을까 결성된에 대해 이유·원인를 찾는 질문
korquad2_q_004402,korquad2,2011년 결성된 MWC는 왜 해체했을까?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 2011년 해체했을까 결성된 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_004402,korquad2,2011년 결성된 MWC는 왜 해체했을까?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,2011년 해체했을까 결성된 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_004452,korquad2,2차 대전이 일어난 이유는?,numeric_temporal_mismatch,synthetic_chunk_issue,original,2차 대전이 일어난 이유는?
korquad2_q_004452,korquad2,2차 대전이 일어난 이유는?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,일어난 2차 대전 이유
korquad2_q_004452,korquad2,2차 대전이 일어난 이유는?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,일어난 2차 대전에 대한 2차 일어난 정보는 무엇인가?
korquad2_q_004452,korquad2,2차 대전이 일어난 이유는?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 일어난 2차 대전 / 요구정보: 이유·원인 / 숫자·시간 조건: 2차 일어난
korquad2_q_004452,korquad2,2차 대전이 일어난 이유는?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,일어난 2차 대전에서 특정 숫자나 시간 조건에 해당하는 이유·원인를 찾는 검색 질의
korquad2_q_004564,korquad2,허더즈필드의 리즈 로드 경기장에서 치러진 원정경기의 결과는 어떻게 되었나?,lexical_mismatch,synthetic_chunk_issue,original,허더즈필드의 리즈 로드 경기장에서 치러진 원정경기의 결과는 어떻게 되었나?
korquad2_q_004564,korquad2,허더즈필드의 리즈 로드 경기장에서 치러진 원정경기의 결과는 어떻게 되었나?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,허더즈필드 원정경기 경기장 치러진 어떻게 되었나 리즈 로드 방법 과정
korquad2_q_004564,korquad2,허더즈필드의 리즈 로드 경기장에서 치러진 원정경기의 결과는 어떻게 되었나?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,허더즈필드 원정경기 경기장에 대해 방법·과정를 찾는 질문
korquad2_q_004564,korquad2,허더즈필드의 리즈 로드 경기장에서 치러진 원정경기의 결과는 어떻게 되었나?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 허더즈필드 원정경기 경기장 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_004564,korquad2,허더즈필드의 리즈 로드 경기장에서 치러진 원정경기의 결과는 어떻게 되었나?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,허더즈필드 원정경기 경기장 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_004627,korquad2,가장 오래된 뱀 화석은 어느 시대의 것인가?,too_broad_query,synthetic_chunk_issue,original,가장 오래된 뱀 화석은 어느 시대의 것인가?
korquad2_q_004627,korquad2,가장 오래된 뱀 화석은 어느 시대의 것인가?,too_broad_query,synthetic_chunk_issue,keyword_rewrite,오래된 가장 화석 어느 시대 것인 정답 정보
korquad2_q_004627,korquad2,가장 오래된 뱀 화석은 어느 시대의 것인가?,too_broad_query,synthetic_chunk_issue,semantic_rewrite,오래된 가장 화석 중에서 가장 화석 어느 조건에 맞는 정답 정보를 찾는 질문
korquad2_q_004627,korquad2,가장 오래된 뱀 화석은 어느 시대의 것인가?,too_broad_query,synthetic_chunk_issue,structured_rewrite,대상: 오래된 가장 화석 / 조건: 가장 화석 어느 / 제한사항: 세부 문서로 좁히기 / 요구정보: 정답 정보
korquad2_q_004627,korquad2,가장 오래된 뱀 화석은 어느 시대의 것인가?,too_broad_query,synthetic_chunk_issue,llm_rewrite,넓은 주제인 오래된 가장 화석에서 가장 화석 어느 조건으로 범위를 좁혀 정답 정보를 찾는 검색 질의
korquad2_q_004666,korquad2,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?,lexical_mismatch,synthetic_chunk_issue,original,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?
korquad2_q_004666,korquad2,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,일본인 밀집해 낮았던 있다 이유 전차 운임 계통 원인
korquad2_q_004666,korquad2,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,일본인 밀집해 낮았던에 대해 이유·원인를 찾는 질문
korquad2_q_004666,korquad2,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 일본인 밀집해 낮았던 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_004666,korquad2,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,일본인 밀집해 낮았던 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_004680,korquad2,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?,numeric_temporal_mismatch,synthetic_chunk_issue,original,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?
korquad2_q_004680,korquad2,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,더불어민주당 2016년 국민의당 12월 정의당 무소속 의원들 발의한 3일 위반
korquad2_q_004680,korquad2,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,더불어민주당 2016년 국민의당에 대한 2016년 12월 3일 위반 정보는 무엇인가?
korquad2_q_004680,korquad2,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 더불어민주당 2016년 국민의당 / 요구정보: 이유·원인 / 숫자·시간 조건: 2016년 12월 3일 위반
korquad2_q_004680,korquad2,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,더불어민주당 2016년 국민의당에서 특정 숫자나 시간 조건에 해당하는 이유·원인를 찾는 검색 질의
korquad2_q_004689,korquad2,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?,lexical_mismatch,synthetic_chunk_issue,original,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?
korquad2_q_004689,korquad2,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,인디언들 여긴다고 생각했나 자신들 어떻게 선물 삭감 영국 방법 과정
korquad2_q_004689,korquad2,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,인디언들 여긴다고 생각했나에 대해 방법·과정를 찾는 질문
korquad2_q_004689,korquad2,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 인디언들 여긴다고 생각했나 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_004689,korquad2,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,인디언들 여긴다고 생각했나 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_004705,korquad2,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?,lexical_mismatch,synthetic_chunk_issue,original,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?
korquad2_q_004705,korquad2,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,연구분야 새로운 연구한 대표적 누구인 형성 과정 독일 방법
korquad2_q_004705,korquad2,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,연구분야 새로운 연구한에 대해 방법·과정를 찾는 질문
korquad2_q_004705,korquad2,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 연구분야 새로운 연구한 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_004705,korquad2,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,연구분야 새로운 연구한 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_004716,korquad2,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?,question_type_mismatch,synthetic_chunk_issue,original,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?
korquad2_q_004716,korquad2,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,이산화탄소 급속히 사라지 흡수 숲이 원인 이유 목적
korquad2_q_004716,korquad2,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,이산화탄소 급속히 사라지에 대해 이유 원인 목적를 설명하는 부분은 무엇인가?
korquad2_q_004716,korquad2,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 이산화탄소 급속히 사라지 / 질문유형: 이유 원인 목적 / 요구정보: 이유·원인
korquad2_q_004716,korquad2,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,이산화탄소 급속히 사라지의 이유 원인 목적 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_004726,korquad2,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?,lexical_mismatch,synthetic_chunk_issue,original,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?
korquad2_q_004726,korquad2,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,받았다고 장기하 인터뷰 없잖어 아무 것도 발음 방식 방법 과정
korquad2_q_004726,korquad2,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,받았다고 장기하 인터뷰에 대해 방법·과정를 찾는 질문
korquad2_q_004726,korquad2,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 받았다고 장기하 인터뷰 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_004726,korquad2,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,받았다고 장기하 인터뷰 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_004732,korquad2,각종류를 칭하는 다른 이름은 무엇인가?,entity_ambiguity,synthetic_chunk_issue,original,각종류를 칭하는 다른 이름은 무엇인가?
korquad2_q_004732,korquad2,각종류를 칭하는 다른 이름은 무엇인가?,entity_ambiguity,synthetic_chunk_issue,keyword_rewrite,각종류 무엇인 칭하 다른 이름 entity 관계 요구정보
korquad2_q_004732,korquad2,각종류를 칭하는 다른 이름은 무엇인가?,entity_ambiguity,synthetic_chunk_issue,semantic_rewrite,각종류 무엇인 칭하와 관련된 entity 관계 요구정보를 더 명확히 묻는 질문
korquad2_q_004732,korquad2,각종류를 칭하는 다른 이름은 무엇인가?,entity_ambiguity,synthetic_chunk_issue,structured_rewrite,entity: 각종류 무엇인 칭하 / 관계: entity 관계 요구정보 / 요구정보: 비교 정보
korquad2_q_004732,korquad2,각종류를 칭하는 다른 이름은 무엇인가?,entity_ambiguity,synthetic_chunk_issue,llm_rewrite,각종류 무엇인 칭하와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
korquad2_q_004733,korquad2,고대그리스어로 뿔을 의미하는 단어는?,missing_key_term,synthetic_chunk_issue,original,고대그리스어로 뿔을 의미하는 단어는?
korquad2_q_004733,korquad2,고대그리스어로 뿔을 의미하는 단어는?,missing_key_term,synthetic_chunk_issue,keyword_rewrite,고대그리스어 뿔을 의미 단어 정의·의미
korquad2_q_004733,korquad2,고대그리스어로 뿔을 의미하는 단어는?,missing_key_term,synthetic_chunk_issue,semantic_rewrite,고대그리스어 뿔을 의미와 관련해 필요한 정보인 정의·의미를 명확히 묻는 질문
korquad2_q_004733,korquad2,고대그리스어로 뿔을 의미하는 단어는?,missing_key_term,synthetic_chunk_issue,structured_rewrite,대상: 고대그리스어 뿔을 의미 / 필요한 정보: 정의·의미 / 조건: 질문에 드러난 핵심 단서
korquad2_q_004733,korquad2,고대그리스어로 뿔을 의미하는 단어는?,missing_key_term,synthetic_chunk_issue,llm_rewrite,고대그리스어 뿔을 의미의 정의·의미가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad2_q_004764,korquad2,치료와 예방 연구방법의 이상향은?,missing_key_term,synthetic_chunk_issue,original,치료와 예방 연구방법의 이상향은?
korquad2_q_004764,korquad2,치료와 예방 연구방법의 이상향은?,missing_key_term,synthetic_chunk_issue,keyword_rewrite,연구방법 이상향 치료 예방 방법·과정
korquad2_q_004764,korquad2,치료와 예방 연구방법의 이상향은?,missing_key_term,synthetic_chunk_issue,semantic_rewrite,연구방법 이상향 치료와 관련해 필요한 정보인 방법·과정를 명확히 묻는 질문
korquad2_q_004764,korquad2,치료와 예방 연구방법의 이상향은?,missing_key_term,synthetic_chunk_issue,structured_rewrite,대상: 연구방법 이상향 치료 / 필요한 정보: 방법·과정 / 조건: 질문에 드러난 핵심 단서
korquad2_q_004764,korquad2,치료와 예방 연구방법의 이상향은?,missing_key_term,synthetic_chunk_issue,llm_rewrite,연구방법 이상향 치료의 방법·과정가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad2_q_004775,korquad2,근육의 혈류를 증가시는 방법은 무엇인가?,question_type_mismatch,synthetic_chunk_issue,original,근육의 혈류를 증가시는 방법은 무엇인가?
korquad2_q_004775,korquad2,근육의 혈류를 증가시는 방법은 무엇인가?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,증가시 무엇인 근육 혈류 방법 방식 과정
